cust_id,jan_month_spending,jan_month_freq,feb_month_spending,feb_month_freq,mar_month_spending,mar_month_freq,apr_month_spending,apr_month_freq,may_month_spending,may_month_freq,jun_month_spending,jun_month_freq,jul_month_spending,jul_month_freq,aug_month_spending,aug_month_freq,sep_month_spending,sep_month_freq,oct_month_spending,oct_month_freq,nov_month_spending,nov_month_freq,dec_month_spending,dec_month_freq,Monday_spending,Tuesday_spending,Wednesday_spending,Thursday_spending,Friday_spending,Saturday_spending,Sunday_spending,discount_freq,product_types,discount_rate,total_spending,total_freq
80719905,453.41,33,431.9,37,616.61,47,610.57,46,778.25,53,481.38,36,629.45,45,629.11,49,631.98,46,684.33,55,718.95,47,705.05,42,876.37,1370.63,1378.76,1246.43,1133.52,619.04,746.24,0.321071139,694,0.161339174,7370.99,0.734246575
81369704,643.65,29,449.46,30,594.67,29,798.64,30,808.88,33,637.89,27,587.97,27,726.73,29,631.4,21,852.08,22,543.77,16,877.41,25,265.59,501.02,919.12,808.48,858.12,2959.42,1840.8,0.31359827,1066,0.183319075,8152.55,0.435616438
82319803,388.5,20,344.61,14,422.72,18,522.51,17,627.29,23,399.2,18,474.61,20,481.52,17,547.24,24,654.61,22,526.63,19,482.81,19,436.44,1380.11,679.6,522.21,885.89,805.68,1162.32,0.408614668,868,0.21280874,5872.25,0.316438356
83629608,368.53,17,453.06,24,725.14,21,664.76,21,533.36,19,740.56,28,454.97,14,591.81,24,498.87,18,499.6,19,581.98,23,606.06,16,521.61,859.52,891.92,785.18,661.96,1504.77,1493.74,0.433962264,1073,0.220644392,6718.7,0.334246575
83969811,499.84,23,570.78,26,556.78,25,781.63,28,823.34,31,849.44,31,770.5,25,607.01,33,523.07,27,604.99,33,560.84,30,783.81,34,681.36,791.19,716.57,867.68,1162.38,1892.05,1820.8,0.251585624,949,0.109800907,7932.03,0.473972603
84399649,679.4,24,588.34,21,633.16,23,807.25,24,561.8,25,784.54,29,839.45,25,899.53,26,621.82,21,817.76,32,638.2,27,471.31,20,955.27,1411.92,1271.17,1358.91,1026.48,1433.66,885.15,0.336913164,1103,0.177232305,8342.56,0.406849315
84919839,450.24,16,346.52,15,380.79,16,751.27,29,589.12,29,355.98,26,435.41,18,385.93,22,567.72,28,632.02,28,599.05,22,599.95,20,392.56,528.58,667.55,670.95,711.54,1985.35,1137.47,0.312749004,929,0.151626861,6094,0.368493151
85769568,465.84,29,578.82,28,729.73,31,692.87,29,643.35,30,556.66,30,1333.26,48,1221.8,62,1056.56,50,1291.54,62,1110.57,60,1275.76,60,1213.09,1837.68,1712.41,1520.95,1445.98,1809.2,1417.45,0.273468804,1223,0.134423629,10956.76,0.710958904
85949941,483.43,20,642.03,19,247.78,18,755.9,23,458.58,22,370.4,20,495.17,22,447.39,21,349.05,20,272.84,15,107.91,4,818.88,23,459.55,658.82,552.96,608.01,1469.18,1280.41,420.43,0.463519313,1027,0.261657361,5449.36,0.310958904
86189590,527.19,27,608.16,25,916.24,23,1067.18,21,1130.75,24,806.17,25,1216.58,25,525.2,12,865.29,17,863.04,27,920.76,26,767.66,23,2334.53,1625.55,1516.53,1555.63,1543.82,1169.29,468.87,0.184242671,1141,0.071722312,10214.22,0.376712329
87179895,814.53,25,633.13,26,759.22,27,771.86,28,777.51,30,741.66,24,734.73,28,766.99,34,876.01,29,721.32,30,757.96,27,797.56,28,208.38,334.53,476.4,343.5,5988.54,1281.42,519.71,0.415881177,759,0.190715647,9152.48,0.460273973
87469900,530.3,19,462.28,25,566.71,24,549.02,27,537.36,26,570.91,29,467.21,22,499.68,19,569.65,21,549.76,24,450.84,26,585.31,25,173.65,1336.14,334.64,757.34,1850.01,504.13,1383.12,0.445863126,1087,0.207065204,6339.03,0.393150685
88499773,437.91,30,343.11,30,499.38,27,612.27,34,686.85,37,717.69,39,726.79,33,652.83,41,505.95,32,705.04,36,441.34,30,556.61,34,732.1,850.91,746.23,1002.42,916.68,1728.42,909.01,0.203128492,773,0.107894478,6885.77,0.552054795
88829885,165.64,13,244.84,15,323.51,18,582.53,27,501.49,24,512.24,20,450.05,22,330.32,16,537.37,22,753.87,27,360.57,19,645.21,21,288.54,690.71,562.36,632.64,500.35,2014.4,718.64,0.215250965,808,0.119595195,5407.64,0.334246575
89359731,625.34,14,462.1,14,391.05,17,754.51,24,851.41,18,689.49,25,874.55,22,1403.68,35,1180.25,27,1004.31,24,630.05,20,1056.21,16,1301.65,2550.91,1463.24,1745.34,979.42,900.87,981.52,0.334074074,999,0.156687174,9922.95,0.350684932
89399823,838.25,21,831.63,25,1232.19,28,1032.6,25,1260.86,29,1161.87,32,1085.81,31,786.57,24,879.9,28,1073.38,35,851.8,26,855.36,26,1063.42,3772.85,1523.7,1608.81,1734.26,1001.1,1186.08,0.375034751,1147,0.232703396,11890.22,0.452054795
90619979,1124.67,42,1243.63,44,917.64,41,515.6,24,551.11,29,648.69,33,668.94,35,201.53,24,195.75,16,657.85,33,694.59,36,570.31,25,530.66,1111.61,999.43,1028.88,1231.39,1747.54,1340.8,0.177331887,792,0.074130423,7990.31,0.523287671
91219977,594.29,15,770.64,19,1196.4,22,978.45,20,1504.3,27,979.09,22,663.16,24,771.36,19,782.35,27,958.07,33,1034.43,32,1260.28,38,1684.91,878.69,1447.51,1963.58,2189.47,1948.13,1380.53,0.463345865,1972,0.211940188,11492.82,0.408219178
92149553,354.64,17,334.27,9,493.71,10,438.93,12,767.81,15,802.32,31,839.39,31,684.19,19,796.99,29,762.35,28,824.31,32,786.82,27,1184.83,1011.6,1449.97,857.04,1055.55,768.7,1558.04,0.442325159,1445,0.213150986,7885.73,0.356164384
92309822,527.91,27,645.47,32,893.85,39,695.44,37,687.66,36,839.76,27,780.02,32,682.6,35,434.15,30,353.56,22,546.79,24,728.55,29,481.3,818.46,2164.15,1050.43,1157.22,939.3,1204.9,0.289739663,896,0.163696285,7815.76,0.506849315
92629572,328.62,22,350.05,22,758.32,27,1090.75,46,982.98,49,883.75,48,872.77,41,768.08,43,878.95,47,777.61,45,902.27,42,1305.82,44,2344.44,1657.87,1002.23,1154.19,1126.23,1111.94,1503.07,0.238346728,1252,0.111645023,9899.97,0.652054795
94109834,339.46,27,451.63,26,616.95,29,743.97,25,624.07,28,613.7,24,348.69,16,792.34,22,554.96,19,563.66,19,528.5,24,391.97,17,947.31,1073.58,1112.81,1185.14,1102.12,637.03,511.91,0.277654517,989,0.125318358,6569.9,0.378082192
94339923,985.71,30,823.82,25,726.98,27,1088.34,28,1132.69,36,744.76,23,797.78,30,585.47,25,530.01,31,705.06,28,565.31,24,1450.98,30,583.69,530.45,884.17,829.78,1406.85,3731.97,2170,0.344441681,1207,0.146739112,10136.91,0.461643836
95119997,522.5,46,561.31,48,656.13,47,654.04,46,715.52,52,621.84,53,703.11,50,715.71,52,608.12,51,554.5,53,591.2,49,556.91,51,839.12,1409.17,1132.03,1045.68,1057.45,1470.73,506.71,0.282978308,1143,0.154382688,7460.89,0.819178082
95249810,460.44,24,691.19,31,509.65,29,687.6,27,539.63,21,538.12,16,687.79,25,483.61,24,318.14,23,205.66,15,120.32,11,500.78,30,584.43,788.07,838.51,843.96,1286.76,953.81,447.39,0.362995595,1010,0.195668067,5742.93,0.378082192
95339895,432.18,29,466.87,24,505.28,35,604.46,37,546.02,30,527.42,30,408.12,26,550.18,26,476.15,23,454.84,25,602.6,30,527.35,24,559.92,1819.55,637.8,687.89,937.97,686.37,771.97,0.455696203,958,0.260799719,6101.47,0.464383562
95639811,465.29,26,528.92,26,576.51,22,489.98,17,440.54,20,381.65,18,503.94,23,439.15,21,521.8,25,536.18,25,713.84,31,651.29,25,526.8,928.15,915.2,893.6,740.76,1126.71,1117.87,0.301101591,681,0.187884593,6249.09,0.382191781
97409976,788.8,29,645.31,20,1156.98,26,789.92,26,762.62,23,602.45,23,968.04,20,589.33,21,654.34,20,678.1,20,589.21,20,758.3,25,763.5,568.81,542.91,1517.21,1397.53,2140.78,2052.66,0.535934868,1305,0.232097461,8983.4,0.373972603
97999798,509.2,24,597.37,26,816.71,29,845.69,29,721.52,28,557.81,35,673.5,32,575.07,24,476.02,20,566.53,25,559.86,23,651.84,27,999.81,1422.77,1203.75,759.21,1078.5,815.84,1271.24,0.493317493,1072,0.26992448,7551.12,0.44109589
98659904,599.1,27,574.81,24,578.73,30,634.84,29,509.82,28,581.29,31,758.53,30,592.33,25,356.49,22,576.43,29,498.44,35,705.84,29,582.92,1324.99,921.22,753.9,689.83,1679.01,1014.78,0.314831131,844,0.152535466,6966.65,0.464383562
98969898,613.05,30,559.4,30,761.77,31,659.57,31,750.22,33,738.79,34,765.02,33,769.85,30,697.45,30,696.68,31,750.52,36,701.78,32,1171.31,1992.86,1358.27,967.06,983.17,1178.38,813.05,0.395045911,1534,0.21012086,8464.1,0.521917808
99259910,468.72,11,293.08,11,697.38,18,400.9,14,398.61,13,642.59,21,946.96,21,1036.34,23,628.02,24,487.88,14,703.25,13,581.59,15,393.11,303.24,496.29,1049.33,1153.88,1450.69,2438.78,0.326684636,1177,0.165813242,7285.32,0.271232877
99569937,659.69,33,866.59,38,849.76,39,828.2,37,891.86,43,1011.63,43,1026,37,784.09,33,773.46,38,719.62,36,720.26,37,868.21,41,1032.35,2072.01,1748.49,1733.42,1315.35,1863.28,234.47,0.248771355,1044,0.126570525,9999.37,0.623287671
549975,535.49,29,547.85,37,653.66,31,603.29,31,550.29,31,546.89,28,444.17,29,584.44,30,701.47,33,386.37,30,688.69,36,570.99,26,247.72,844.39,790.5,1467.44,1737.41,1209.35,516.79,0.471432673,929,0.213287379,6813.6,0.508219178
559804,1135.06,39,872.24,42,1397.74,46,953.39,35,750.46,25,473.66,28,1308.58,47,1643.38,41,804.43,36,924.3,44,934.29,43,1318.42,38,1113.17,1376.07,2058.37,2274.2,1379.83,2553.85,1760.46,0.319269247,1118,0.168759829,12515.95,0.635616438
559947,833.33,22,629.22,21,872.94,26,740.44,23,725.12,23,711.69,24,631.4,27,577.97,17,585.67,19,796.11,25,549.62,18,847.72,23,1321.35,1379.55,1691.61,909.87,1012.86,916.3,1269.69,0.39303747,1387,0.189409499,8501.23,0.367123288
1289567,396.52,19,297.69,24,513.93,34,635.13,38,552.84,36,550.75,35,525.06,38,472.13,33,438.06,35,386.06,31,424.61,32,964.82,29,1235.42,956.93,928.6,685.55,1009.24,555.47,786.39,0.366126328,975,0.183936365,6157.6,0.526027397
2059893,589.95,34,650.49,36,696.34,37,866.74,35,602.94,35,491.33,34,322.78,24,543.58,33,512.62,32,449.89,28,480.23,30,585.55,31,1156.13,735.18,1152.97,789.03,1221.35,1424.87,312.91,0.424802111,1087,0.195131286,6792.44,0.532876712
2969905,581.97,22,617.1,28,484.43,30,652.81,28,632.17,30,549.14,28,489.76,26,660.49,23,415,21,435.38,24,504.15,20,768.86,27,1053.99,1172.45,297.77,1438.36,277.43,1560.02,991.24,0.25285338,837,0.114209282,6791.26,0.420547945
3259822,690.43,28,575.85,26,625.63,28,611.48,26,651.4,26,439.38,21,712.61,28,735.21,20,429.75,20,488.97,25,586.47,25,402.06,20,1232.27,906.11,1006.4,1085.02,1056.3,789.32,873.82,0.30325,1323,0.164490698,6949.24,0.401369863
3879648,564.41,30,233.6,14,659.32,25,598.76,24,332.02,18,322.68,16,437.42,22,463.82,18,487.74,19,536.51,28,525.78,25,531.61,23,843.86,1021.9,879.13,823.14,893.79,644.6,587.25,0.357182168,1226,0.200790833,5693.67,0.35890411
4519741,714.53,26,756.58,26,734.75,22,609.52,23,748.9,21,365,17,586.57,22,394.45,17,623.68,20,474.37,16,615.97,17,895.18,18,450.34,663.93,1259.45,1429.66,1203.4,1449.65,1063.07,0.369264787,666,0.267296652,7519.5,0.335616438
5019895,560.97,25,440.5,23,816.07,27,873.74,26,830.29,28,802.08,32,786.01,30,880.58,34,692.03,30,806.87,30,652.45,28,933.65,27,823.39,1454.36,1063.39,1033.58,1422.59,1469.12,1808.81,0.493595608,1370,0.23976665,9075.24,0.465753425
5089853,676.05,19,1002.57,25,833.86,24,800.63,18,1036.55,27,808.71,25,1072.81,30,1041.25,27,1096.49,25,896.74,28,1026.53,27,845.64,24,448.63,4029.55,543.67,2416.9,153.5,2508.85,1036.73,0.469746259,501,0.280783492,11137.83,0.409589041
5449953,768.87,19,601.8,26,586.83,20,680.99,21,435.25,16,851.78,40,713.53,38,837.06,37,719.88,33,665.08,29,705.29,32,734.31,32,824.04,932.59,858.12,925.47,1092.5,1103.27,2564.68,0.376039224,1425,0.218641336,8300.67,0.469863014
5839958,447.59,30,445.33,26,606.69,33,606.57,26,575.23,34,604.47,37,571.22,29,496.06,31,549.66,27,627.56,29,260.53,14,501.18,24,567.83,586.44,766.46,1160.41,1125.91,1351.13,733.91,0.45834823,594,0.237364023,6292.09,0.465753425
6599547,444.59,16,270.08,14,394.71,14,585.81,19,739.98,19,227.42,10,249.16,17,438.23,18,310.06,15,530.4,24,447.28,19,478.57,22,756.21,446,741.49,733.84,459.85,1181.02,797.88,0.382804504,882,0.197793273,5116.29,0.283561644
6799994,166.46,8,444.67,15,847.66,16,703.67,14,456.19,12,429.24,17,481.05,19,410.92,18,614.58,21,508.03,20,495.96,15,707.14,20,153.08,584.24,1115.14,897.91,1227.38,1303.74,984.08,0.238941711,787,0.116252008,6265.57,0.267123288
7299831,849.98,36,744.74,37,867.47,34,828.24,28,701.94,24,664.6,25,858.49,31,634.15,26,866.11,29,1030.15,32,872.92,37,919.91,35,785.97,1327.47,578.95,893.44,876.29,675.6,4700.98,0.29850988,964,0.13368466,9838.7,0.512328767
7329826,443.48,23,625.02,35,738.67,16,801.2,18,459.58,23,472.21,22,453.38,25,416.58,20,444.55,20,646.81,24,597.43,26,855.34,30,796.04,752.34,930.53,925.76,1180.68,1617.58,751.32,0.417232022,1096,0.245616129,6954.25,0.38630137
7409778,439.59,26,264.98,20,983.75,31,928.33,30,491.88,27,485.27,22,416.91,22,593.06,22,488.93,32,398.18,24,408.82,23,525.2,25,148.73,1365.88,985.23,864.81,1416.27,1142.69,501.29,0.358373535,1046,0.186294066,6424.9,0.416438356
8399540,134.93,6,810.86,14,395.61,7,1283.91,14,1292.1,14,1413.29,17,562.54,13,877.54,21,652.99,16,520.52,10,538.43,9,579.17,17,1578.47,1025.64,1061,1407.98,1458.92,1078.52,1451.36,0.229707792,479,0.09111069,9061.89,0.216438356
8509785,286.68,21,360.37,24,486.79,33,484.71,31,594.86,39,476.78,32,463.14,29,558.32,28,519.82,34,463.54,26,618.6,36,541.76,39,420.96,1071.96,1069.86,818.3,948.04,752.07,774.18,0.326032226,1448,0.210424968,5855.37,0.509589041
9169797,811.78,30,766.91,29,851.84,34,1030.07,29,861.55,26,605.09,32,792.17,30,769.77,34,826.4,28,709.66,27,713.74,28,927.62,34,262.83,752.39,776.79,975.34,726.71,4244.96,1927.58,0.211888611,1281,0.136414924,9666.6,0.494520548
9299898,676.81,21,723.32,22,588.58,19,550.3,14,558.71,17,480.83,17,251.62,12,563.62,15,685.89,16,612,18,526.58,16,505.8,12,1010.8,968.11,1051.2,1341.09,1104.72,883.63,364.51,0.25975976,731,0.141394162,6724.06,0.27260274
10269678,716.91,33,812.02,31,608.13,31,760.19,29,871.67,33,782.3,32,864.03,30,808.19,31,721.86,30,753.86,36,701.48,33,810.64,30,922.1,2334.61,1929.39,1420.58,1608.36,538.86,457.38,0.395239032,1267,0.205938513,9211.28,0.519178082
10339902,648.03,28,511,26,635.91,29,416.94,20,457.03,21,422,20,548.01,22,235.9,13,553.87,28,515.03,22,458.41,23,545.97,18,984.9,1586.05,1047.94,722.46,855.66,304.74,446.35,0.34083045,1178,0.193173834,5948.1,0.369863014
10689564,639.98,17,324.66,14,549.48,17,582.35,17,478.07,13,273.78,9,478.61,17,254.34,12,390.17,15,517.71,26,962.61,36,1311.75,35,552.09,848.75,942.91,916.95,969.83,1307.09,1225.89,0.413198823,1051,0.201613179,6763.51,0.312328767
10749600,738.37,30,1020.95,41,1198.29,39,1179.77,48,1162.27,48,1012.22,40,422.96,24,851.5,45,881.09,45,1056.4,46,1012.98,47,1100.36,46,2218.25,1778.05,1589.72,1850.67,1474.95,973.97,1751.55,0.211225659,804,0.100031476,11637.16,0.683561644
10839858,634.81,24,631.74,27,842.87,30,544.34,27,1003.53,38,839.31,33,881.14,33,546.47,22,861.38,36,515.65,18,669.56,25,688.01,27,1028.16,1380.34,1158.25,1180.52,1715.99,1743.5,452.05,0.300609013,983,0.167135418,8658.81,0.465753425
11399749,792.39,26,398.77,18,812.79,26,498.45,29,312.74,21,342.57,24,532.64,29,303.42,26,391.08,19,258.85,21,534.13,16,567.85,31,563.83,948.4,580.43,904.15,1023.87,988.27,736.73,0.436518865,1282,0.212469606,5745.68,0.391780822
12389800,778.29,31,828.3,25,923.02,25,1005.11,26,941.87,30,696.32,21,1229.42,35,762.84,26,894.9,29,717.67,25,842.92,30,816.16,23,708.69,880.45,1179.12,1004.13,1506.8,3899.91,1257.72,0.368971793,1187,0.192611537,10436.82,0.446575342
12609746,449.04,19,398.85,20,684.63,31,505.83,25,797.04,32,589.67,33,364.6,20,854.29,26,481.76,16,396.44,23,353.95,18,552.74,19,656.26,1129.67,1387.31,1049.43,1121.72,417.16,667.29,0.412242137,1173,0.215934883,6428.84,0.38630137
12649991,561.17,25,574.83,34,728.19,36,640.04,38,555.88,33,595.17,26,635.89,33,415.8,38,636.26,27,555.71,35,597.37,32,778.03,34,744.7,679.33,1225.73,793.82,1458.62,1392.52,979.62,0.406819365,1355,0.201137288,7274.34,0.535616438
13199601,249.69,15,275.71,19,452.65,23,601.47,26,706.58,34,469.53,25,426.91,23,639.9,30,645.99,29,180.17,8,394.28,19,476.64,17,362,1371.55,956.06,661.79,1027.39,742.23,398.5,0.46983185,1022,0.225107575,5519.52,0.367123288
13259989,440.17,22,609.62,25,597.13,26,493.04,22,549.9,24,520.12,27,372.86,17,670.07,28,630.24,31,593.85,23,615.27,27,789.43,24,1287.74,861.91,1201.79,1022.76,1739.74,478.24,289.52,0.266525807,782,0.117892489,6881.7,0.405479452
13939792,276.64,24,326.55,20,463.07,27,657.24,36,496.69,36,546.43,42,525.98,44,495.08,37,478.79,45,538,41,493.24,43,574.63,39,1368.51,1154.11,863.09,839,1120.37,517.98,9.28,0.255898756,778,0.154024346,5872.34,0.594520548
14029845,923.26,42,797.64,43,713.55,42,823.69,43,833.55,41,695.97,35,945.08,44,681.36,42,678.29,43,734.5,42,491.8,34,714.67,30,713.48,1432.57,1519.41,1558.02,1680.79,1185.35,943.74,0.344857896,800,0.194340541,9033.36,0.65890411
14549652,623.76,31,574.36,25,576.7,26,901.65,35,693.68,36,540.87,27,604.45,29,718.38,30,492.79,31,465.71,28,244.36,18,626.68,28,431.96,1536.56,926.84,1185.29,1110.04,873.62,999.08,0.455602837,1382,0.228339136,7063.39,0.471232877
14669762,631.68,22,615.56,25,652.62,21,899.33,30,823.94,28,617.4,26,556.22,24,762.73,26,563.73,22,575.01,27,531.08,22,809.58,24,772.58,1764.16,1423.11,888.01,1024.99,1055.91,1110.12,0.425322214,1341,0.196165857,8038.88,0.406849315
14739576,301.79,17,238.25,12,312.32,15,373.99,18,570.3,27,624.33,27,497.59,29,528.46,27,564.74,27,534.91,27,477.37,25,693.87,30,121.77,755.57,537.89,784.02,1366.25,2097.5,54.92,0.200597684,644,0.086941387,5717.92,0.384931507
15009613,563.03,17,720.09,18,707.86,18,1253.67,26,1334.77,28,1303.26,33,1229.77,28,817.11,17,945.58,24,1029,21,611.04,19,842.94,22,1463.42,1456.94,782.63,1495.82,1576.66,1980.9,2601.75,0.273931704,1144,0.119182131,11358.12,0.371232877
15419711,862.96,27,630.6,21,1166.07,23,1010.15,22,616.87,22,1133.83,29,1163.17,29,729.62,24,867.05,28,1133.09,32,584.04,21,937.4,25,1251.3,1786.16,1929.93,1234.31,1610.41,1792.11,1230.63,0.301982122,1617,0.167229029,10834.85,0.415068493
15859889,518.78,31,471.28,26,653.61,33,591.04,25,666.57,24,489.22,23,461.35,26,531.29,25,317.53,17,456.94,19,466.82,23,556.4,28,438.8,685.67,988.09,554.5,1022.66,1649.09,842.02,0.398061288,940,0.172329246,6180.83,0.410958904
16209847,570.74,32,649.2,26,962.66,21,950.25,25,888.54,28,677.19,32,703.32,27,912.67,29,606.27,30,679.62,25,872.25,34,1106.48,33,216.19,658.06,738.1,1349.24,3501.73,2471.3,644.57,0.38924593,1266,0.192332241,9579.19,0.468493151
16229605,227.79,13,266.61,11,479.78,22,511.54,22,448.01,20,525.22,25,561.42,25,624.16,30,630.7,28,557.24,24,452.02,21,585.14,25,235.44,557.7,618.26,607.89,937.97,747,2165.37,0.334077713,741,0.186577827,5869.63,0.364383562
16739745,301.77,17,445,27,668.7,31,749.83,34,825.52,40,760,37,639.74,35,623.4,29,625.29,34,419.09,18,384.63,11,585.97,15,414.22,840.67,694.3,1121.52,1602.67,1277.78,1077.78,0.340458015,848,0.155710265,7028.94,0.449315068
17349753,495.08,17,339.87,11,847.12,27,747.57,25,902.06,29,848.47,31,472.94,24,472.71,20,746.69,32,871.64,32,666.62,32,770.77,31,407.64,1440.89,1246.24,1587.52,2054.29,277.42,1167.54,0.240598463,605,0.141201651,8181.54,0.426027397
17499959,854.64,46,507.02,36,548.92,25,734.72,34,619.76,37,650.98,36,471.34,28,436.05,22,692.85,30,450.56,31,558.28,31,739.31,36,765.85,1169.72,1013.73,979.8,1031.51,1313.1,990.72,0.267213522,990,0.166492073,7264.43,0.536986301
17709958,595.18,19,633.49,22,805.18,23,700.15,23,833.41,18,798.34,27,845.86,32,638.46,19,826.33,26,725.61,28,726.46,24,801.68,24,900.52,883.19,898.42,2904.15,1678.71,1076.35,588.81,0.29085689,1111,0.144816603,8930.15,0.390410959
17959971,499.39,25,424.74,11,398.39,14,545.91,18,532.17,23,562.28,27,468.2,20,473.97,14,336.8,19,514.34,24,406.4,28,854.55,30,304.28,898.55,646.47,858.84,899.06,1518.52,891.42,0.380674847,1160,0.189156484,6017.14,0.346575342
18069947,1109.45,21,813.83,21,1281.13,26,950.91,23,1151.08,23,1017.78,21,1080.58,23,884.87,19,1159.42,26,1034.88,29,1067.17,28,1066.98,23,2168.59,2447.31,1608.72,1065.76,1770.16,1074.41,2483.13,0.354011399,917,0.154553909,12618.08,0.387671233
18559909,337.39,27,455.04,25,463.62,28,687.52,26,427.44,23,523.46,28,586.39,34,577.92,27,274.77,24,350.4,19,305.24,13,693.28,19,160.53,498.92,735.05,591.53,801.29,1559.48,1335.67,0.283208955,985,0.165642037,5682.47,0.401369863
19119914,659.97,20,664.86,28,777.6,29,905.79,29,782.39,29,644.24,25,978.88,34,773.45,35,720.3,30,736.61,29,939.54,36,746.63,23,1337.54,2064.04,1407.47,949.08,1632.07,837.92,1102.14,0.312577833,1281,0.165510518,9330.26,0.475342466
19159974,427.38,18,541.4,25,629.75,22,666.27,24,596.9,27,533.45,25,430.39,26,487.1,23,501.39,22,466.48,20,560.5,24,493.68,24,843.56,801.57,982.75,700.97,1137.77,745.87,1122.2,0.396808223,1041,0.196140014,6334.69,0.383561644
20399770,679.45,14,741.79,12,620.26,11,645.4,10,710.5,14,778.69,14,974.67,18,655.4,19,814.3,12,578,10,450.57,9,261.47,6,387.7,367.58,130.82,110.92,59.42,765.47,6088.59,0.293493838,824,0.133246919,7910.5,0.204109589
20839975,342.09,22,373.33,18,523.84,25,620.89,24,799.28,32,690.17,25,874.24,34,757.94,31,433.33,24,504.43,31,531.2,31,743.71,33,1012.93,1047.77,1153.74,1270.62,935.99,839.46,933.94,0.365123371,1058,0.220710221,7194.45,0.452054795
21859540,383.04,10,408.2,15,708.36,12,493.11,7,492.01,10,1495.79,19,532.36,12,1065.75,23,740.59,26,653.03,26,879.39,21,1554.11,27,340.18,402.93,1243.68,1888.66,1789.27,2001.52,1739.5,0.380980861,678,0.150753923,9405.74,0.284931507
22439784,455.8,24,502.13,29,601.06,30,636.74,27,666,32,504.64,30,494.26,26,146.37,9,640.96,35,514.47,33,670.19,31,606.52,28,660.63,919.27,994.8,619.15,1336.19,1853.49,55.61,0.188888889,716,0.109813133,6439.14,0.457534247
22929627,967.14,36,806.97,34,740.82,30,807.81,37,856.37,32,555.95,28,683.58,30,1069.9,40,931.18,36,816.24,32,867.69,31,1153.2,34,757.39,1184.54,1091.16,1575.5,735.65,2971.93,1940.68,0.297627606,817,0.139057255,10256.85,0.547945205
23619808,493.12,56,419.93,56,529.13,56,446.35,57,652.21,60,442.63,54,545.35,61,615.73,60,436.08,54,493.98,62,475.61,59,507.97,57,838.31,956.51,982.62,822.33,705.68,856.21,896.43,0.261694331,650,0.134103357,6058.09,0.947945205
24039560,104.96,6,72.87,4,266.4,11,468.74,13,640.47,18,989.49,18,940.27,20,960.71,22,877.36,20,1029.23,35,956.46,35,960.45,29,720.89,863.67,1256.36,946.17,1119.97,1306.81,2053.54,0.315364658,1177,0.138769294,8267.41,0.316438356
24169831,678.9,26,605.82,22,662.39,27,493.77,27,413.25,25,471.8,22,607.17,27,813.61,32,474.76,21,609.7,25,439.11,19,612.62,22,514.41,886.94,287.78,396.49,730.74,2459.6,1606.94,0.2276249,848,0.116167323,6882.9,0.404109589
24579911,538,35,603.79,34,472.77,23,662.01,32,687.66,34,531.53,35,452.99,25,735.4,25,515.62,24,587.28,37,1342.81,31,745.24,26,1016.64,1291.68,1773.99,1283.89,2084.42,NA,424.48,0.284787311,934,0.176021537,7875.1,0.494520548
25099966,314.47,23,718.32,23,738.31,31,978.24,34,584.49,21,525.54,28,471,29,340.09,13,543.12,22,731.15,30,758.05,37,1048.74,41,974.73,882.86,858.08,1173.48,1350.67,1106.29,1405.41,0.181628392,762,0.110206059,7751.52,0.454794521
